company_name,company_star_rating,role_title,role_location,industry,company_type,listing_desc,listing_url,page_url,page_num
Nissan,3.9,Data Scientist,"Sunderland, North East England, England",Company - Public (NSANY),Transportation Equipment Manufacturing,"Mission and Main Objectives:
Big Data is at the core of NMUKs operations and we need Data Scientists like yourself to support us in understanding how to gain actionable insights from the data we generate. As a Data Scientist in our Digital Innovation team you are at the at the forefront of innovation and technology at NMUK actively leading the way to a Digital Factory of the Future.

Join our Digital Innovation team here at NMUK and help us to deliver our Data Analytics and AI/ML use cases for the Sunderland plant. Work closely with our Digital Innovation team and our business customers in understanding requirements and delivering digital data solutions.

Who do you need to be?

Bachelor’s or Master’s degree in Data Science, Computer science, mathematics or a comparable qualification.
Practical experience in Data Science including Data Analytics, Data Visualisation, SPC, AI/ML
Solid understanding of both the theory and practical implementation of Machine Learning
You are comfortable using tools such as Python, SQL, Tableau (or similar)
Experience with cloud environments, computing, storage, and data pipelines is required
You are customer focused and have the ability to understand business opportunity from data science and translate it into appropriate analytical methods and architecture
Comfortable working autonomously, managing your own workload, you have the ability to manage your own projects to agreed deliverables and timelines and you are responsible for meeting your goals and challenges
Happy to collaborate and communicate daily with peers and other departments at all levels and cross-functionally, able to present your ideas clearly and negotiate in a balanced but effective manner
Experience and interest in the automotive manufacturing processes is a plus
Fluent written and spoken English

What will you be doing?

Apply the latest data analysis tools and processes to deliver use cases to internal customers and realise Cost Quality and Delivery improvements
Lead and support R&D and industrialisation activities around AI, Machine Learning and Advanced Analytics
Support the Data Engineering team to define the data sources from the manufacturing process to meet the needs of the customer
Support the delivery of the Digital Factory of the Future programme

What do we offer

A culture of continuous learning and development with access to internal and external training opportunities
Attractive remuneration
26 days of holiday
Flexible working arrangement
Access to employee car scheme and on site health and wellbeing facilities
Sunderland Tyne and Wear United KingdomShow more Report",www.glassdoor.com/partner/jobListing.htm?pos=620&ao=1136043&s=58&guid=00000186f8bced3ebaeea0f90596c6fb&src=GD_JOB_AD&t=SR&vt=w&cs=1_73b18e88&cb=1679210376780&jobListingId=1008528075132&jrtk=3-0-1grsbpratklug801-1grsbprbai9hq800-34e8e257ae8a8d3b-,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP6.htm",6
Pivotal,4.1,Data Scientist (Remote),"Cambridge, East of England, England",Company - Public (VMW),Enterprise Software & Network Solutions,"Analysis of data generated by machine learning from sites across the world Incorporating additional data layers from satellites, e.g. ground water and topography, into existing models Developing new methods for analysing the global significance of biodiversity data Reviewing academic literature to evaluate different methods for analysing a wide range of data Conducting analysis in response to queries to test our methodologies and to ensure our results are robust and accurate Exploring patterns in a variety of datasets to uncover insights for both the Pivotal team and clients Producing interactive reports to clearly communicate the findings of our surveys to non-technical audiences A passion for the planet and how technology can support the protection and recovery of the natural world Excellent analytical skills and the ability to synthesise key messages from data, both in writing and verbally Coding skills and experience in R and/or Python programming languages Experience visualising and processing data in a way which tells a story A conscientiousness in your approach to your work that enables you to work independently, or as part of a team, to deliver high quality work on time A default to transparency and trust, ensuring people can debate on best approaches Strong communication skills, allowing you to communicate clearly with both a technical and non-technical team who are remote first and live and work across Europe, North America and South America Impact; you will be joining us in the early days of the business giving you plenty of opportunities to contribute to developing an entirely new discipline that will change how value is unlocked from nature Industry competitive compensation and equity in the business Autonomy; we want to build a culture of trust and give you the space to do your best work A fun and diverse team of smart and very driven people A very competitive employee participation program Remote-first company",www.glassdoor.com/partner/jobListing.htm?pos=617&ao=1136043&s=58&guid=00000186f8bced3ebaeea0f90596c6fb&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_79a5619a&cb=1679210376780&jobListingId=1008489710880&jrtk=3-0-1grsbpratklug801-1grsbprbai9hq800-5704e69e108cd29a-,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP6.htm",6
Triumph Consultants Ltd,3.5,Dependable Autonomy Specialists - Machine Learning/Robotics,"Salisbury, England",Company - Private,Staffing & Subcontracting,"Developing compelling assurance evidence for Autonomous Systems in Defence Undertaking vulnerability assessments on Autonomous Systems of interest Technically partnering with Industry and Academic research projects Undertaking fundamental research. Possibility of observing or undertaking offsite UK and International Partner Trials Python programming skills (Mandatory) plus ideally as many of the following as possible:
Use of popular ML packages such as pytorch, tensorflow, keras
Use of data handling, plotting and visualisation packages, e.g. matplotlib, pandas, seaborn
Use of jupyter notebook as a development environment
Generic programming skills inc:
Use of git version control
Use of JIRA for agile dev
Linux/Windows dev environments
 Use of popular ML packages such as pytorch, tensorflow, keras Use of data handling, plotting and visualisation packages, e.g. matplotlib, pandas, seaborn Use of jupyter notebook as a development environment Generic programming skills inc: Use of git version control Use of JIRA for agile dev Linux/Windows dev environments Understanding of ML based object detection, including associated performance metrics Prerequisite of appropriate mathematical skills to understand, develop, apply those performance metrics Machine learning background Robotics background would be beneficial Software Development Our clients are generally seeking applicants who are reasonably local, not that they would exclude candidates willing to travel/relocate, so on that basis we would ideally like you to supply us with your address (or at least your post code) and a telephone number so that we can reach you during working hours Your recent UK working experience going back at least 5 years, or full employment history if you have been working for fewer years than this. Your availability to work either immediately, or at short notice. Qualifications and experience relevant to the job role – please give full details within your CV document Any local authority/public sector experience Any relevant qualifications held or being studied for",www.glassdoor.com/partner/jobListing.htm?pos=604&ao=1110586&s=58&guid=00000186f8bced3ebaeea0f90596c6fb&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_585de7a5&cb=1679210376779&jobListingId=1008533426068&cpc=9DC6E4D8324653EE&jrtk=3-0-1grsbpratklug801-1grsbprbai9hq800-e8500d56cfb5d002--6NYlbfkN0A67QnzyKED9Zi7wzNBOXSjYcw15EdKRFgClG98NAFBG4jysZzlip1VohziGDFRUwZ1LeQ-uVYPWrx83c7SBHQCiRgS7igEdT5TPt22Gmx8fm3AxFpFInkPYq8h70bIaA33yBZc7fq6ENp2B7H1TWfAlVF4vP2LAXDmEuitlMLe_Tc6pF10bMPsU2dFG0LizI2qCQ3Yn7JykSxrms9lmROAefV_Cxb0ayftvlqFb16aVi2bnxVr5H9oDstCL-PUUFD0axh3uEoStTENdQZXGzD97_8J_SHGC7Q0okvz3Is6mspu3uw6ne8fNy8fQEPSXvPCdyQ7Bz4Jnrj2aTZemECfzUMvq19vcdQQSC9Apaw6Lh0zT5aQxbdRIEZ39ZWeR9rRTcM92LppGXuDENwCvJ4b9zv9h3NyN9oGbr8_3o1GKjFaCRG9t0uOX5FMna8WWix-t-_FO-S0Ol7s7HdOI745TR3LQ90lueRNWbXpSdQrzBKYBtWLXl6e0zDzRr9Os3lihnwwGmFDRpw5mldDJvn_YWGR2WFQvxQ%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP6.htm",6
MERJE Ltd,4.9,Senior Manager - Advanced Analytics,"Manchester, England",Company - Private,HR Consulting,Additional leave Casual dress Company pension Cycle to work scheme Employee discount Free or subsidised travel Life insurance On-site parking Private medical insurance Sick pay Work from home 8 hour shift Monday to Friday Bonus scheme  Manchester: reliably commute or plan to relocate before starting work (required),www.glassdoor.com/partner/jobListing.htm?pos=618&ao=1110586&s=58&guid=00000186f8bced3ebaeea0f90596c6fb&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_bb3087a2&cb=1679210376780&jobListingId=1008409246853&cpc=3DB599BF2F4828F0&jrtk=3-0-1grsbpratklug801-1grsbprbai9hq800-09ffc86e6ed984b1--6NYlbfkN0Cg7wvlc5q9csd79-rf_6aojqG9NPKyKNZYLaE5cTAe1Ejs5F0CPwg2FPp2zxluJbrbTK7Gy5WEoslKbzmb4Ioes6CsZMSNTI5pDRDvZWc7itxbgZXLTAAITfT55xs1f0ixFxuhl3bWe1oFA5tbwz47zZWJAugqrova4hCv8mdOm_hohg50exH5yS6mEWvq4Mkrr_rEYc3Iy8A5S1rlXCAccG39lsd9nDlk1ec9bne01tzOW6ljg3Ckrb_A6v70vaRblWS4SciZNNMnHtK-eXRQ2mDDWdvOYFducgiNY0rzABGKN2JUqia0ZFzuYJBT1fmdlC9tjLOxfpA25ytWm20CyyZLPbTP_2g0bSHpPlaiYYK8FHx4KRUxbBzmT6oSOsfihfa7fvz_IbiVGsGaPehCesXUo2bHHrLRdUqOVQQnXYez6KRUwk4KP3fmJHTrXYxPTFdAp29WYHGHZEFKL-goEsMmU_qMMDfySPVub1G41FVU1FyIoIINGwOSAsFC1zQAQledePfB8qECn-21FUNnG0ral0M4Zvs77AQWm84XLKuouT856WcC3JHrsIMFTChPiGL-VnnB-Ep08kLHue1EXxxD3LSBAI8%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP6.htm",6
RSK Group,3.7,Data Scientist,,Company - Public,Business Consulting,Data ScientistShow more Report,www.glassdoor.com/partner/jobListing.htm?pos=607&ao=1136043&s=58&guid=00000186f8bced3ebaeea0f90596c6fb&src=GD_JOB_AD&t=SR&vt=w&cs=1_3d97e8a6&cb=1679210376779&jobListingId=1008522334933&jrtk=3-0-1grsbpratklug801-1grsbprbai9hq800-79e9569f706c93ea-,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP6.htm",6
Crimtan,NA,Machine Learning Engineer,"Cardiff, Wales",NA,NA,"Optimize real-time bidding strategies to efficiently help our clients attract valuable customers; Building and evolving production ML infrastructure in the Google Cloud; Building and testing ML/DL models related to customers online behavior in application to online advertising revenue optimization; Working closely with software and data engineers on productizing software prototypes; Working cross-functionally with Engineering, Product Management, Ad Operation and Optimization teams. Click-Through Rate prediction; Lookalike modeling; Pricing; Product Recommendations (we can show dynamic banners); ActiveID (cookieless user id); Google Cloud infrastructure for production ML. BS/MS in Data Science, Computer Science, Applied Mathematics, Statistics, or a related field; Experience with Real-Time/near Real-Time production ML projects in Cloud environment (must); Advanced math and statistics knowledge (must); Strong knowledge and experience with Python (pandas, numpy, sklearn, xgboost, catboost, lightgbm), SQL (PostgreSQL, SparkSQL), bash, Docker, Linux shell, git, Kafka, Airflow, MLFlow (more the better); Strong knowledge and understanding of classic ML (linear models, gradient boosting) , DL, RecSys (must); Big Data tools - Hadoop, Hive, Spark, PySpark (we have our own physical cluster in the UK) (must); Computer Science knowledge (classic algorithms and data structures); Ability to work independently and proactively (must); Superior analytical skills (must); Creative problem-solving and strong detail-oriented abilities (must); Strong written and oral communication skills; Experience in RTB field (nice to have); Good level of English (B2/C1). Casual dress Company events Company pension Cycle to work scheme Private medical insurance Referral programme Monday to Friday Yearly bonus Cardiff: reliably commute or plan to relocate before starting work (required) Do you have experience with Real-Time/near Real-Time production ML projects in Cloud environment? Bachelor's (required) Python: 3 years (required) SQL: 3 years (required) Machine learning: 3 years (required) Hadoop: 3 years (required)",www.glassdoor.com/partner/jobListing.htm?pos=602&ao=1110586&s=58&guid=00000186f8bced3ebaeea0f90596c6fb&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_3ccc2e13&cb=1679210376779&jobListingId=1008249846921&cpc=217C45A42544DB93&jrtk=3-0-1grsbpratklug801-1grsbprbai9hq800-b910b280bfa12081--6NYlbfkN0DVRO1nF9E-_5mBWLa2npF1Os4zZTe44SAFH1l3m-vH4eQD7_d5rwglrm7lPwdhS8FinAbfukQL-WaLeirhF9C1ipJmU9pjcVJNc5IH-ZCH4VNsKkwdDCT4hQVeouXL0f-WiBbaDSCx52g3a6zvCdw-ZJmsRcad6dzFCY5894hW3J1aWBLKC-2srkY54D2Knbm5hGz2Dwb0B20_1doh9tkiGe-cQ4Izkomi2UcMlA2eqYUhf_-ZX2VO8DnU6nLf1mvb02zH3j4eKp3ZZ7eb2MSpXH_kp7j5nFLraJ7hPjErfWkR5gOUB0k__qtNRP_OXcME4_MXBdy6NO8wFe7udBvJndxhVFpHHT4TpmVsZDyo1ZqnuBANtKyhDFcyNTxGgRfejoeqiyvRC6i3rC9MJHJBOdMpOhI1FzDfTmpyHYuXmzweVryM3wZc2H6uuAzlF8a60DUo-vdX7N2-2V5WpiWEMDLCZr30IuHMFCuUuHupT3BqmoYon43Vc0DOGYS45xcZERyVpZLUw4Drq-r_fl8X6MLWyCGSDslyMs3j1b7kvz7EhuYToKuIjuDfYiXDAuKGd8gQmMnmuA%3D%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP6.htm",6
SymphonyAI,4.4,Data Scientist,"London, England",Company - Private,Enterprise Software & Network Solutions,"
Make research and development contributions to our core product offerings. 
Collaborate on research machine learning white papers. 
Continuously review the latest scientific papers and contribute ideas for future R&D projects. 
Build, evaluate and deploy machine learning models using the Sensa platform. 
Collaborate with AI Researchers in R&D
 Collaborate with other Data Scientists on Sensa deployment projects. 
Support ML and Data Engineers with models and pipeline deployment and configurations. 
Perform data analysis on extremely large tabular data. Bachelor’s degree in computer science, information technology, engineering, mathematics, statistics, or physics. 
Deep knowledge of the statistical and mathematical basis of machine learning algorithms. 
High proficiency in Python, Pandas, NumPy, and scikit-learn. 
Ability to contribute to production codebase. 
The capability to work independently in a fast-paced start-up environment. 
The ability to collaborate well with other data scientists and machine learning engineers. 
Willingness to learn new technologies on the job. 
Experience using Github. 
Knowledge of Kubernetes, Kubeflow, Dask, and Rapids. 
Knowledge of Blockchain, DeFi, and DAGs. 
Knowledge of Anti Money Laundering, Financial Fraud, and Trade Surveillance.",www.glassdoor.com/partner/jobListing.htm?pos=613&ao=1136043&s=58&guid=00000186f8bced3ebaeea0f90596c6fb&src=GD_JOB_AD&t=SR&vt=w&cs=1_24d470f6&cb=1679210376780&jobListingId=1008536751171&jrtk=3-0-1grsbpratklug801-1grsbprbai9hq800-034f9c551e0f8554-,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP6.htm",6
Xcede,3.7,Data Scientist,England,Company - Private,HR Consulting,"Data Science & Machine Learning
Data Scientist
England
£75000 - £90000 per annum
Permanent
Data Scientist (Forecasting) London (fully remote working within the UK is an option) Up to £90,000 + benefits Xcede are excited to be partnering with a major organisation within the hospitality in...
Find Out MoreReport",www.glassdoor.com/partner/jobListing.htm?pos=609&ao=1136043&s=58&guid=00000186f8bced3ebaeea0f90596c6fb&src=GD_JOB_AD&t=SR&vt=w&cs=1_1d2b9c75&cb=1679210376779&jobListingId=1008528481242&jrtk=3-0-1grsbpratklug801-1grsbprbai9hq800-8c3b96985cab2738-,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP6.htm",6
Bentley Motors,4.1,Data Scientist,"Crewe, England",Company - Private,Vehicle Dealers,"Delivering data insights via visualisation and storytelling Enabling functions by delivering pilot data projects and ensuring successful handover to run Supporting the implementation and maintenance of data governance and data catalogues across Bentley data domains Ensuring appropriate data documentation is in place and maintained Playing an active role in the Bentley data community by providing information and sharing knowledge Experience with a modern visualisation tool. Tableau experience an advantage Experience using the modern data stack including cloud warehouse and data manipulation/transformation tools Experience of translating customer requirements to technical delivery Strong numerical, analytical and problem solving skills A high personal motivation to drive change and innovate within an agile environment Flexible working hours Hybrid working – typically 2-3 days a week on site
 Access to a subsidised private medical scheme Optional car lease scheme with access to VW group cars (VW, Seat, Skoda, Audi) 35 days’ holiday inclusive of bank holidays 10% pension contribution with life assurance benefits Discretionary annual bonus scheme Study support & personal development opportunities Paid volunteering days",www.glassdoor.com/partner/jobListing.htm?pos=619&ao=1136043&s=58&guid=00000186f8bced3ebaeea0f90596c6fb&src=GD_JOB_AD&t=SR&vt=w&cs=1_c94e5e25&cb=1679210376780&jobListingId=1008525695125&jrtk=3-0-1grsbpratklug801-1grsbprbai9hq800-a732b485e02441ea-,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP6.htm",6
Next Phase Recruitment Ltd,4.0,ML Engineer,Scotland,Company - Private,HR Consulting,"Take on a leadership position in the drug discovery intelligence team to deliver ML solutions Design, test, and implement ML algorithms for scientific exploration and strategies Collect, structure, and analyse scientific data to support the development of the strategies Develop and implement R&D algorithms into software products Experience in working under agile/scrum-based project management Experience in analysing large structured and unstructured datasets Experience in the development and deployment of large-scale ML algorithms Knowledge of drug discovery, cheminformatics, and chemical reactions Familiarity with database tools such as RDBMS or NO-SQL MSc/PhD in natural sciences, mathematics or engineering with 2+ years industry experience Keep interested in chemistry and willingness to learn chemical concepts quickly Experiecne leading interdisciplinary teams to deliver results under tight deadlines Strong proficiency with ML toolkits and deployment of software on high-throughput compute servers",www.glassdoor.com/partner/jobListing.htm?pos=628&ao=1110586&s=58&guid=00000186f8bced3ebaeea0f90596c6fb&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_31f3fb60&cb=1679210376781&jobListingId=1008399591285&cpc=56C4EA4A1A191A49&jrtk=3-0-1grsbpratklug801-1grsbprbai9hq800-1e25e9220f22e70e--6NYlbfkN0BkRKhuu0Y879f6m7XUqtgpr63JZ0roM5DOfVV75mCIY36F7W9aDUCFjibjwmz31cwVucTViRmdg9YpEkyv2YzGHLlaArtMPG_bCCEme8WcYEoUfoQuDtf8kAPpRmNXcEFPAHwRPL1kPL_farSbF5osk4KIXMNWWrpbqraaN7KquqhkxCsrufp4Up0pmsHcjVOMXabTp0IVcvhyShQH5Kjjywb485sn2w1zOjQ2sarpp0oIgoR_yKR9dDvNQ4ACZgc0ttKLIAb6KuDJCzWRDYeUVYL0MfUACnCh47ayfGIRhmdNcjt-wnjdnmGnP6_DybUA4ZpjMqDWwGftvvD0O0BtsOXCdmlE25q8u4MWVpcAp9yiBi_yQG-01BXmUiXmzjghRZ2fqJAlybRrBv9eZDLiXjIXtWUVqbhWY0PxuZAIjJQgK2PH2oXP16oovE9qIWxUtiyQOQJVqfDwcvaKHs0gPoBCNhvOok6LMOD2BNIw4GqtJ8nzoIFhDxGE37gsjrIKPxN_xAYSJHueNY-QAbgglu76Ky5DhJoa6MdQM5yI7Q%3D%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP6.htm",6
Samsung Electronics,3.5,Data Scientist Intern,United Kingdom,Subsidiary or Business Segment,Computer Hardware Development,"
Designing, implementing and evaluating efficient algorithms for meeting the objectives of the project. 
Leveraging his / her knowledge Data Analytic, AI, Machine Learning, Deep Learning, Time-Frequency Analysis. 
Providing basic technical support to schools to help them set up equipment for Samsung’s Energy in Schools project. 
Strong team spirit and willingness of extending and adapting technical knowledge. 
To collaborate with Schools on Samsung’s Energy project. 
MS in Engineering fields and / or Computer Science, PhD (Biomedical Engineering preferred) / Under PhD. 
Programming skills in Python or other modern programming languages including Java 
Understanding of Deep Learning & Medical Statistics & Time-Frequency Analysis algorithms. 
Strong python skills for data analytics, familiar with common python packages including numpy, pandas, sk-learn and Keras and/or TensorFlow frameworks. 
Ability to read research papers, and quickly turn the ideas from paper to prototype solutions. 
Good communication skills, ability to learn quickly on-the-job. 
Fluent English speaker",www.glassdoor.com/partner/jobListing.htm?pos=614&ao=1136043&s=58&guid=00000186f8bced3ebaeea0f90596c6fb&src=GD_JOB_AD&t=SR&vt=w&cs=1_8107dc91&cb=1679210376780&jobListingId=1008419663637&jrtk=3-0-1grsbpratklug801-1grsbprbai9hq800-3197f382e5d7e248-,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP6.htm",6
Metrica Recruitment,1.0,Data Scientist - R& Python,"London, England",Company - Private,Business Consulting,"A stellar academic background, preferably from a numerate discipline Technical knowledge of a programming language, either R or Python Demonstrable machine learning or statistical modelling experience Strong logical reasoning and problem-solving skills",www.glassdoor.com/partner/jobListing.htm?pos=629&ao=1110586&s=58&guid=00000186f8bced3ebaeea0f90596c6fb&src=GD_JOB_AD&t=SR&vt=w&cs=1_1b7d2867&cb=1679210376781&jobListingId=1006243609772&cpc=654405A9B1E0A9F5&jrtk=3-0-1grsbpratklug801-1grsbprbai9hq800-aa41df2aa77b8cb3--6NYlbfkN0B4I0z8Vg4C22bXJk453pUE2nnLCUOyY_R-ihB16RDW65dAXO9w17QY8SOm2HP94Hoye2T8SD-3cW6K0FlZRbzbT8gc2UoPKh9XtvLhF9a4rCTbMji4HeR4dDzz8nWgHvzlIuM8HdxS9kd95_Rt8Y-LWAn84ha92fPp3mgHeqrf_w7-aH0fLrF0-7sePiz5jdn9UWcrioO2vuN9Pf0jJd4lFxMoyn13p31mR4twgl1zkk9FsD7jmerVmW_yTWNIKzukSJ68WhWU-KoBEMn1R4lH4lh__Z_DsBsWSXx9iawC553HR7F8mbpMwNR-UHzUNq5GooDCowk38Y9NW3-NQ21H4R1wCVH9UNtplpzlAJJTNB_B8g2piPu1KUTSfsNs6CEgLcpsj_lfrJQbvoQzw1I0mEPGajvcXwm-8098GIkwO2Bxy5wFwaa6o47FxR1D3A3dmQH7RfsZekulbRatiI4iaZfcjS5WAumZMH39gLg_JikiTEN4BQmjwV-eHlaV7jXI-hh0Aucep7l0agqvACv3U_0ILesyLOVb14XwHsMRmjZ1gq_qDSH5ULmy1m7fhWIuRF6uiPsk8JXLI_OoeIZQCAWq3fI23MTb57ssAHIh96GDuoyR4tOcJuAHpZGyaNwvn85k5PSfn2hKJw35B9Lvn7Nlzwr7PTJyZ9AJlZapow%3D%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP6.htm",6
hireful,4.5,Data Analytics Consultant,"Reading, England",Company - Private,Software Development,"This data-driven, analytical and client-facing role plays a vital part in optimising the performance of emergency services around the world.
Joining a small, friendly team, you'll work with unique and state-of-the-art software, applying data analysis and business insights tools, to solve 'real life' issues.
You'll be a skilled client consultant, working on critical and varied projects, using your technical expertise in data analysis and business intelligence.
Perhaps you are at one of ""The Big 4"" consultancies, but want to use your skills in a more rewarding and valuable way? Here's your chance!
Location: primarily the office in Reading however there are options for remote / home working available
£48,000 - £52,000 depending on skills and experience
Benefits: bonus, 25 days' holiday (plus option to buy more), pension, life insurance and flex working options
You should be degree qualified in a relevant subject, such as mathematics, economics, geography, data science, or similar.
You'll have experience in a similar analyst role, where you analysed complex, vast data from varied sources and produced insights and intelligence.
You must be skilled in a client-facing role, able to interpret complex data and explain it in straight forward, easy to understand terms and language.
You will have advanced skills in Excel plus ideally knowledge of SQL, R and GIS software (although this is not essential)
Sound like your cup of tea? Then apply today!Show more Report",www.glassdoor.com/partner/jobListing.htm?pos=612&ao=1136043&s=58&guid=00000186f8bced3ebaeea0f90596c6fb&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_31db40db&cb=1679210376780&jobListingId=1007770982772&jrtk=3-0-1grsbpratklug801-1grsbprbai9hq800-a34f6aeeb4a7c49e-,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP6.htm",6
Metrica Recruitment,1.0,Data Scientist,"London, England",Company - Private,Business Consulting,"
Strong experience working with Credit Bureau Data Strong proficiency with Python A strong understanding of statistics Experience productionising ML models.",www.glassdoor.com/partner/jobListing.htm?pos=605&ao=1110586&s=58&guid=00000186f8bced3ebaeea0f90596c6fb&src=GD_JOB_AD&t=SR&vt=w&cs=1_ca24d7df&cb=1679210376779&jobListingId=1008535747348&cpc=47CFDC01B3F81FAC&jrtk=3-0-1grsbpratklug801-1grsbprbai9hq800-8a05f221d1b2d9f8--6NYlbfkN0B4I0z8Vg4C22bXJk453pUE2nnLCUOyY_R-ihB16RDW65dAXO9w17QY8SOm2HP94HqljDxFxTLjYzurNR7X8ba8jV8BkxWtsHutcQNaHVMeZ1NwrmcI64YEhPoUyEkzMM9Ctm9fi9njjBeBZtxNahr3g2r3z3YJzIiIHFLFAoH5i8vEXPheKtNiMq1EPA61lrIN26BcaAoDb5kOMZLJt1L1YlwN_wrgiiIlGkYDXIUkCvrjRl8Y6Rwu1gb2i0dqzYUAKFpx-zeqgcaGTWQyap5x9LopMgljHdLv2g-lG5Zs_O9W-upV-mKd5LT518ii09-01ObxQH-DRyHi88su1xdVd7oq61Kr8hy2lnob-cr9mvKl3eHhBWwmAGOx96wTxG6qgrgeG969V95d813N-3zv_07x2XXnOHy_EmgzJ1TRPg9juo1pCKcE2K3bFrm8MBr5blfE3sQtvDHqZ-PV96CS6DNnmtm6VkpL0jhsJY1rcxyZmHn_mPqHzZXBRebcLY1jNNHJld_s7FlZj8H7iX6SwEJ7xLCeBHJMvErVnK4yOksnafFSjcR_ITnRiccITjmJU17yn1QPtThmhcjZMPX65iXBQHKfBj_WWTZ-5Iv5pDVFVE4elvnprunDLsGwRti2aVyVLyjVeaidp-SODXlA,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP6.htm",6
Intellium AI,NA,Data Scientist - Intern,"Bristol, England",Company - Private,NA,"Are you interested in starting your career with a deep tech company working with leading Aerospace and Defence companies like Airbus, GKN, BAE Systems etc.? Are you interested in decarbonising the manufacturing industry using innovative AI technology? Do you enjoy working on cutting-edge, scalable technology in a team environment? Develop supervised and unsupervised machine learning models, for example, XGBoost, KNN etc. Develop deep learning models using Neural Networks, e.g. Auto Encoders, Generative Adversarial Networks (GANs), Federated Learning etc. Develop Explainable AI modules to present machine learning results to end users Implement optimisation algorithms using the trained machine learning (surrogate) models Develop uncertainty quantification modules to highlight the uncertainty in model prediction Implement cutting-edge AI algorithms from published scientific documents Write technical articles/blogs on industrial use cases Master’s in data science with a background in Engineering Mastery of Python programming language Strong written and verbal communication skills Basic working experience/knowledge in Unix/Linux environment Basic knowledge of containerised applications, for example, Docker Basic knowledge of GPU-based highly parallel software development Bristol-UK",www.glassdoor.com/partner/jobListing.htm?pos=624&ao=1136043&s=58&guid=00000186f8bced3ebaeea0f90596c6fb&src=GD_JOB_AD&t=SR&vt=w&cs=1_4462d6fd&cb=1679210376780&jobListingId=1008409575767&jrtk=3-0-1grsbpratklug801-1grsbprbai9hq800-3f4e246ff1dec835-,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP6.htm",6
